"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","condition_code","measure","measure_code","codeword","gender","age","education","chinese","fach","handedness","rt","url","responses","stimulus","key_press","val","type","type_specific","category","cs_selected","response","target","task","indirect","nr_pres"
"","html-keyboard-response","222","589035","0.0-12.0-2.8","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/10.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","223","589813","0.0-12.0-3.8","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","775","","","<img src = 'targets/mask.png' width = '100%;'>","75","neg","GS","abstract","2","category2/men.png","","targets/10.png","indirect","1","24"
"","html-keyboard-response","224","591336","0.0-12.0-0.9","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","225","591436","0.0-12.0-1.9","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category1/GS2.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","226","591716","0.0-12.0-2.9","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/34.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","227","592405","0.0-12.0-3.9","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","688","","","<img src = 'targets/mask.png' width = '100%;'>","68","pos","GS","GSnew","1","category1/GS2.png","","targets/34.png","indirect","0","25"
"","html-keyboard-response","228","593946","0.0-12.0-0.10","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","229","594046","0.0-12.0-1.10","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category4/GS1.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","230","594327","0.0-12.0-2.10","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/9.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","231","594669","0.0-12.0-3.10","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","341","","","<img src = 'targets/mask.png' width = '100%;'>","75","neg","GS","GSnew","4","category4/GS1.png","","targets/9.png","indirect","1","26"
"","html-keyboard-response","232","596184","0.0-12.0-0.11","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","233","596276","0.0-12.0-1.11","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category2/GS3.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","234","596547","0.0-12.0-2.11","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/5.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","235","597294","0.0-12.0-3.11","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","745","","","<img src = 'targets/mask.png' width = '100%;'>","75","neg","GS","GSnew","2","category2/GS3.png","","targets/5.png","indirect","1","27"
"","html-keyboard-response","236","598826","0.0-12.0-0.12","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","237","598927","0.0-12.0-1.12","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category1/GS3.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","238","599206","0.0-12.0-2.12","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/20.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","239","599765","0.0-12.0-3.12","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","558","","","<img src = 'targets/mask.png' width = '100%;'>","75","pos","GS","GSnew","1","category1/GS3.png","","targets/20.png","indirect","1","28"
"","html-keyboard-response","240","601306","0.0-12.0-0.13","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","241","601406","0.0-12.0-1.13","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category4/GS3.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","242","601675","0.0-12.0-2.13","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/41.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","243","602014","0.0-12.0-3.13","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","336","","","<img src = 'targets/mask.png' width = '100%;'>","68","neg","GS","GSnew","4","category4/GS3.png","","targets/41.png","indirect","0","29"
"","html-keyboard-response","244","603536","0.0-12.0-0.14","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","245","603636","0.0-12.0-1.14","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category4/lin.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","246","603916","0.0-12.0-2.14","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/6.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","247","604477","0.0-12.0-3.14","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","560","","","<img src = 'targets/mask.png' width = '100%;'>","68","neg","GS","abstract","4","category4/lin.png","","targets/6.png","indirect","0","30"
"","html-keyboard-response","248","605996","0.0-12.0-0.15","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","",""
"","html-keyboard-response","249","606096","0.0-12.0-1.15","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'category2/GS2.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","250","606376","0.0-12.0-2.15","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","null","","","<img src = 'targets/18.png' width = '100%;'>","null","","","","","","","","","",""
"","html-keyboard-response","251","606814","0.0-12.0-3.15","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","436","","","<img src = 'targets/mask.png' width = '100%;'>","75","neg","GS","GSnew","2","category2/GS2.png","","targets/18.png","indirect","1","31"
"","survey-html-form","252","615846","0.0-13.0","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","8519","","{}","","","","","","","","","","","",""
"","image-slider-response","253","621884","0.0-14.0-0.0","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","5014","","","","","pos","All","all","1","category1/ma_all.png","-41","","all","",""
"","image-slider-response","254","623916","0.0-14.0-0.1","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","2030","","","","","pos","All","all","3","category3/wang_all.png","37","","all","",""
"","image-slider-response","255","626004","0.0-14.0-0.2","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","2087","","","","","neg","All","all","4","category4/lin_all.png","74","","all","",""
"","image-slider-response","256","628324","0.0-14.0-0.3","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","2318","","","","","neg","All","all","2","category2/men_all.png","30","","all","",""
"","survey-text","257","637830","0.0-15.0","6pzartsauw","one_one","1","direct_first","1","ru07rt11","0","21","1","1","3","1","9501","","{""Q0"":""Prime war auffällig""}","","","","","","","","","","","",""
